gpu01,NVIDIA GeForce RTX 3090,dcgan,128,14.131868131868131,1236992000.0,25769803776,74
gpu01,NVIDIA GeForce RTX 3070 Ti,yolov8x,2,33.4625,4211015680.0,8589934592,32
gpu02,NVIDIA GeForce RTX 4090,yolov8n,8,4.714285714285714,4005658103.873016,25757220864,14

gpu01,NVIDIA GeForce RTX 3070 Ti,yolov8x,2,79.51764705882353,4211015680.0,8589934592,76
gpu02,NVIDIA GeForce RTX 4090,yolov8l,2,26.972602739726028,3925999616.0,25757220864,34
gpu01,NVIDIA GeForce RTX 3090,yolov8m,8,12.941176470588236,5842337792.0,25769803776,12

gpu01,NVIDIA GeForce RTX 3090,dcgan,64,16.733333333333334,1027276800.0,25769803776,164
gpu01,NVIDIA GeForce RTX 3070 Ti,mnist_rnn,32,1.752808988764045,1421803520.0,8589934592,509
gpu02,NVIDIA GeForce RTX 4090,yolov8l,4,26.205882352941178,5150736384.0,25757220864,24

gpu01,NVIDIA GeForce RTX 3070 Ti,dcgan,32,12.287878787878787,696188928.0,8589934592,103
gpu02,NVIDIA GeForce RTX 4090,image_net,4096,0.5714285714285714,1199702016.0,25757220864,28
gpu01,NVIDIA GeForce RTX 3090,yolov8n,4,17.85542168674699,3329924429.1084337,25769803776,92

gpu01,NVIDIA GeForce RTX 3070 Ti,mnist_cnn,128,11.377551020408163,1677163875.2653062,8589934592,433
gpu02,NVIDIA GeForce RTX 4090,image_net,128,0.5882352941176471,1199702016.0,25757220864,28
gpu01,NVIDIA GeForce RTX 3090,image_net,128,0.8289473684210527,941293568.0,25769803776,24

gpu01,NVIDIA GeForce RTX 3070 Ti,vae,1024,1.9387755102040816,1254031360.0,8589934592,99
gpu02,NVIDIA GeForce RTX 4090,yolov8l,2,27.732394366197184,3925999616.0,25757220864,34
gpu01,NVIDIA GeForce RTX 3090,yolov8n,16,0.13725490196078433,4372974411.294118,25769803776,0

gpu01,NVIDIA GeForce RTX 3070 Ti,image_net,512,1.8842105263157896,710868992.0,8589934592,47
gpu02,NVIDIA GeForce RTX 4090,mnist_rnn,128,0.9125,1874984960.0,25757220864,206
gpu01,NVIDIA GeForce RTX 3090,dcgan,1024,4.492537313432836,4177199104.0,25769803776,4

gpu01,NVIDIA GeForce RTX 3090,vae,1024,1.02020202020202,1484455936.0,25769803776,99
gpu02,NVIDIA GeForce RTX 4090,mnist_cnn,32,2.4683544303797467,1998716928.0,25757220864,602
gpu01,NVIDIA GeForce RTX 3070 Ti,dcgan,64,14.73015873015873,813629440.0,8589934592,80

gpu01,NVIDIA GeForce RTX 3070 Ti,vae,512,2.0,1233059840.0,8589934592,195
gpu02,NVIDIA GeForce RTX 4090,image_net,2048,0.6285714285714286,1199702016.0,25757220864,29
gpu01,NVIDIA GeForce RTX 3090,yolov8x,4,27.10958904109589,5983823731.7260275,25769803776,23

gpu02,NVIDIA GeForce RTX 4090,mnist_rnn,256,0.35802469135802467,1910636544.0,25757220864,114
gpu01,NVIDIA GeForce RTX 3090,mnist_cnn,128,3.2111111111111112,1905983488.0,25769803776,161
gpu01,NVIDIA GeForce RTX 3070 Ti,yolov8m,4,56.71764705882353,4269637246.4941177,8589934592,76

gpu01,NVIDIA GeForce RTX 3070 Ti,dcgan,128,25.620689655172413,954138624.0,8589934592,88
gpu02,NVIDIA GeForce RTX 4090,yolov8x,8,34.17741935483871,9189005510.193548,25757220864,13
gpu01,NVIDIA GeForce RTX 3090,yolov8s,16,0.3508771929824561,5831962408.421053,25769803776,0

gpu01,NVIDIA GeForce RTX 3070 Ti,yolov8x,4,83.12345679012346,6088070283.0617285,8589934592,47
gpu02,NVIDIA GeForce RTX 4090,mnist_rnn,512,0.18518518518518517,2005008384.0,25757220864,59
gpu01,NVIDIA GeForce RTX 3090,yolov8n,4,5.723684210526316,2924951013.0526314,25769803776,29

gpu01,NVIDIA GeForce RTX 3070 Ti,yolov8n,8,23.0625,3940430643.2,8589934592,52
gpu01,NVIDIA GeForce RTX 3090,dcgan,32,10.4,918224896.0,25769803776,128
gpu02,NVIDIA GeForce RTX 4090,yolov8x,8,33.64705882352941,9178347640.470589,25757220864,12

gpu01,NVIDIA GeForce RTX 3090,mnist_cnn,256,7.2727272727272725,2025521152.0,25769803776,232
gpu02,NVIDIA GeForce RTX 4090,image_net,128,0.5571428571428572,1199702016.0,25757220864,28
gpu01,NVIDIA GeForce RTX 3070 Ti,yolov8m,2,17.585365853658537,2956918784.0,8589934592,36

gpu01,NVIDIA GeForce RTX 3070 Ti,vae,1024,1.9795918367346939,1254031360.0,8589934592,99
gpu02,NVIDIA GeForce RTX 4090,mnist_rnn,256,0.35,1910636544.0,25757220864,106
gpu01,NVIDIA GeForce RTX 3090,mnist_rnn,32,1.8181818181818181,1654325248.0,25769803776,536

gpu01,NVIDIA GeForce RTX 3090,mnist_cnn,512,6.808080808080808,2329396358.4646463,25769803776,121
gpu02,NVIDIA GeForce RTX 4090,yolov8x,4,34.26865671641791,6124409626.746268,25757220864,22
gpu01,NVIDIA GeForce RTX 3070 Ti,image_net,1024,0.972972972972973,710868992.0,8589934592,25

gpu01,NVIDIA GeForce RTX 3070 Ti,image_net,4096,1.8494623655913978,710868992.0,8589934592,46
gpu01,NVIDIA GeForce RTX 3090,image_net,2048,0.8309859154929577,941293568.0,25769803776,22
gpu02,NVIDIA GeForce RTX 4090,yolov8l,2,25.555555555555557,3925999616.0,25757220864,32

gpu01,NVIDIA GeForce RTX 3070 Ti,vae,128,3.979591836734694,1230962688.0,8589934592,665
gpu02,NVIDIA GeForce RTX 4090,yolov8s,4,9.705882352941176,3733832643.7647057,25757220864,26
gpu01,NVIDIA GeForce RTX 3090,yolov8m,8,11.915492957746478,5812800439.887324,25769803776,12

gpu01,NVIDIA GeForce RTX 3070 Ti,mnist_rnn,32,4.040816326530612,1421803520.0,8589934592,1281
gpu01,NVIDIA GeForce RTX 3090,mnist_rnn,64,1.0,1645936640.0,25769803776,281
gpu02,NVIDIA GeForce RTX 4090,dcgan,256,4.811320754716981,1705115648.0,25757220864,23

gpu01,NVIDIA GeForce RTX 3090,mnist_rnn,32,1.3333333333333333,1654325248.0,25769803776,439
gpu01,NVIDIA GeForce RTX 3070 Ti,yolov8m,4,56.141176470588235,4271833088.0,8589934592,77
gpu02,NVIDIA GeForce RTX 4090,yolov8l,8,21.406779661016948,7735636176.271187,25757220864,12

gpu02,NVIDIA GeForce RTX 4090,image_net,2048,0.5625,1199702016.0,25757220864,28
gpu01,NVIDIA GeForce RTX 3070 Ti,yolov8x,4,83.21428571428571,6084696161.523809,8589934592,46
gpu01,NVIDIA GeForce RTX 3090,yolov8x,8,24.97222222222222,8896606663.11111,25769803776,11

gpu02,NVIDIA GeForce RTX 4090,vae,2048,0.5061728395061729,1704338925.0370371,25757220864,25
gpu01,NVIDIA GeForce RTX 3090,vae,512,0.4431818181818182,1463484416.0,25769803776,70
gpu01,NVIDIA GeForce RTX 3070 Ti,image_net,256,1.9263157894736842,710868992.0,8589934592,47

gpu01,NVIDIA GeForce RTX 3070 Ti,mnist_rnn,256,0.5955056179775281,1486815232.0,8589934592,77
gpu01,NVIDIA GeForce RTX 3090,yolov8n,8,17.139240506329113,4170881101.772152,25769803776,53
gpu02,NVIDIA GeForce RTX 4090,yolov8m,4,20.985714285714284,4321103052.8,25757220864,27

gpu01,NVIDIA GeForce RTX 3090,mnist_rnn,256,1.7777777777777777,1719336960.0,25769803776,234
gpu02,NVIDIA GeForce RTX 4090,yolov8n,4,7.102941176470588,3247293379.7647057,25757220864,28
